13124;EG;ILQ;ILS PISTE;N53195778;W002521089;EGGP;EG;W004;WGE;;;;;;2;11175;RW27;2700;N53195906;W002501420;0600;;1000;;300;05;40007;7
13125;EG;ILVR;ILS PISTE;N53200418;W002495143;EGGP;EG;W004;WGE;;;;;;1;11175;RW09;0900;N53195525;W002514150;0381;;0000;;300;05;40005;9
13158;EG;ILJ;ILS PISTE;N51521742;W000231146;EGGW;EG;W003;WGE;;;;;;3;10915;RW26;2570;N51523102;W000213963;0696;;1000;;300;15;50056;7
13159;EG;ILTN;ILS PISTE;N51523988;W000210157;EGGW;EG;W003;WGE;;;;;;3;10915;RW08;0770;N51522575;W000224759;0670;;1000;;300;15;80051;5
13168;EG;IPLY;ILS PISTE;N50253281;W004064744;EGHD;EG;W004;WGE;;;;;;1;10950;RW31;3070;N50251854;W004060492;0118;;0396;;350;04;00043;9
13182;EG;IBH;ILS PISTE;N50463838;W001513358;EGHH;EG;W004;WGE;;;;;;1;11050;RW26;2580;N50465980;W001495255;1725;;0984;;300;05;00003;0
13183;EG;IBMH;ILS PISTE;N50470050;W001492062;EGHH;EG;W004;WGE;;;;;;1;11050;RW08;0780;N50464144;W001505018;1260;;0984;;300;05;30003;6
13202;EG;ISN;ILS PISTE;N50563145;W001214092;EGHI;EG;W003;WGE;;;;;;1;11075;RW20;2020;N50571875;W001212175;0584;;0942;;310;85;10004;6
13218;EG;IGH;ILS PISTE;N49260459;W002365211;EGJB;EG;W003;WGE;;;;;;1;10810;RW27;2710;N49260295;W002354271;0577;;0015;;300;14;20037;1
13219;EG;IUY;ILS PISTE;N49260701;W002352700;EGJB;EG;W003;WGE;;;;;;1;10810;RW09;0910;N49260891;W002362924;0456;;0950;;300;14;20032;6
13237;EG;IDD;ILS PISTE;N49122474;W002122991;EGJJ;EG;W002;WGE;;;;;;1;11030;RW27;2670;N49123395;W002112111;0339;;0073;;300;95;20027;6
13238;EG;IJJ;ILS PISTE;N49123368;W002104271;EGJJ;EG;W002;WGE;;;;;;1;11090;RW09;0870;N49123014;W002120690;1246;;0077;;300;95;20027;6
13258;EG;IBGH;ILS PISTE;N51192410;E000013578;EGKB;EG;W002;WGE;;;;;;1;10935;RW21;2080;N51201327;E000020612;0938;;0656;;300;45;00051;8
13340;EG;IGG;ILS PISTE;N51090600;W000095400;EGKK;EG;W003;WGE;;;;;;3;11090;RW08R;0800;N51084254;W000120741;0710;;1000;;300;05;30019;5
13341;EG;IWW;ILS PISTE;N51084100;W000125200;EGKK;EG;W003;WGE;;;;;;3;11090;RW26L;2600;N51085576;W000103323;0535;;1100;;300;05;40024;1
13358;EG;ILSR;ILS PISTE;N51302031;E000023165;EGLC;EG;W002;WGE;;;;;;1;11115;RW28;2760;N51301985;E000034806;0853;;0044;;550;53;50001;7
13359;EG;ILST;ILS PISTE;N51301743;E000040301;EGLC;EG;W002;WGE;;;;;;1;11115;RW10;0960;N51302164;E000025065;0900;;0328;;550;53;50001;6
13371;EG;IFNB;ILS PISTE;N51160959;W000474459;EGLF;EG;W002;WGE;;;;;;1;11155;RW24;2450;N51164090;W000462487;0940;;1000;;350;75;00021;9
13372;EG;IFRG;ILS PISTE;N51165640;W000452406;EGLF;EG;W002;WGE;;;;;;1;11155;RW06;0650;N51163050;W000465611;1058;;0919;;350;75;00022;5
13484;EG;IAA;ILS PISTE;N51283970;W000253862;EGLL;EG;W002;WGE;;;;;;3;11030;RW09L;0930;N51284361;W000285058;1348;;0038;;300;75;10008;0
13485;EG;IBB;ILS PISTE;N51275389;W000254141;EGLL;EG;W002;WGE;;;;;;3;10950;RW09R;0930;N51274900;W000284048;1050;;0038;;300;75;20007;5
13486;EG;ILL;ILS PISTE;N51275313;W000293082;EGLL;EG;W002;WGE;;;;;;3;10950;RW27L;2730;N51274908;W000261956;1180;;1050;;300;75;60007;7
13487;EG;IRR;ILS PISTE;N51283888;W000293746;EGLL;EG;W002;WGE;;;;;;3;11030;RW27R;2730;N51284379;W000261754;0983;;0042;;300;76;00007;8
13499;EG;IND;ILS PISTE;N51335172;E000404751;EGMC;EG;W002;WGE;;;;;;1;11135;RW24;2360;N51342866;E000415802;1596;;0900;;350;24;70005;0
13526;EG;IMSN;ILS PISTE;N51204434;E001190471;EGMH;EG;W002;WGE;;;;;;1;11175;RW28;2830;N51202111;E001213668;2081;;1220;;300;05;60017;2
13527;EG;MOZ;ILS PISTE;N51202039;E001221697;EGMH;EG;W002;WGE;;;;;;0;11175;RW10;1030;;;1355;;;;;0;;
13547;EG;IBPL;ILS PISTE;N53462074;W003024785;EGNH;EG;W004;WGE;;;;;;1;10815;RW28;2790;N53461173;W003010774;0875;;0856;;300;45;50003;4
13560;EG;IHS;ILS PISTE;N53334775;W000213056;EGNJ;EG;W003;WGE;;;;;;1;10875;RW21;2050;N53344337;W000204447;0820;;1778;;300;05;40007;4
13599;EG;ILBF;ILS PISTE;N53512919;W001385472;EGNM;EG;W004;WGE;;;;;;1;11090;RW14;1410;N53520884;W001400222;0222;;0722;;350;24;60068;2
13600;EG;ILF;ILS PISTE;N53522801;W001402539;EGNM;EG;W004;WGE;;;;;;3;11090;RW32;3210;N53514683;W001391416;0500;;2740;;300;25;00068;4
13606;EG;IWQ;ILS PISTE;N53442611;W002541930;EGNO;EG;W004;WGE;;;;;;1;10990;RW26;2550;N53444881;W002521402;0940;;0270;;300;04;60005;5
13627;EG;IHDN;ILS PISTE;N53101161;W002592239;EGNR;EG;W004;WGE;;;;;;1;11035;RW23;2250;N53105458;W002583096;0600;;0950;;300;05;20001;6
13628;EG;IHWD;ILS PISTE;N53104361;W002584466;EGNR;EG;W004;WGE;;;;;;1;11035;RW05;0420;N53103282;W002590239;3350;-;0665;;350;04;20004;8
13644;EG;IRH;ILS PISTE;N54045761;W004371184;EGNS;EG;W005;WGE;;;;;;1;11115;RW08;0870;N54045342;W004374784;2052;-;0123;;300;24;50002;9
13645;EG;IRY;ILS PISTE;N54045277;W004382207;EGNS;EG;W005;WGE;;;;;;1;11115;RW26;2630;N54050633;W004370379;0525;;1020;;300;25;30005;5
13673;EG;INC;ILS PISTE;N55023440;W001401592;EGNT;EG;W004;WGE;;;;;;3;11150;RW07;0690;N55020308;W001415649;0503;;0422;;300;05;00026;3
13674;EG;INWC;ILS PISTE;N55015938;W001422791;EGNT;EG;W004;WGE;;;;;;2;11150;RW25;2490;N55022197;W001404596;0331;;0444;;300;06;00025;6
13683;EG;ITD;ILS PISTE;N54300177;W001264445;EGNV;EG;W003;WGE;;;;;;1;10850;RW23;2310;N54304842;W001250637;0919;;1020;;300;65;00014;6
13684;EG;ITSE;ILS PISTE;N54310436;W001244729;EGNV;EG;W003;WGE;;;;;;1;10850;RW05;0510;N54301703;W001262576;0933;;0938;;300;65;20011;5
13710;EG;IEME;ILS PISTE;N52494973;W001212306;EGNX;EG;W003;WGE;;;;;;3;10935;RW27;2710;N52495647;W001184718;1408;;1050;;300;55;40031;4
13711;EG;IEMW;ILS PISTE;N52495330;W001180730;EGNX;EG;W003;WGE;;;;;;1;10935;RW09;0910;N52495458;W001203105;1453;;0850;;300;55;60034;4
13714;EG;SY;ILS PISTE;N52471197;W002401186;EGOS;EG;W004;WGE;;;;;;1;10870;RW18;1870;N52475776;W002401201;0454;;1005;;300;64;60024;2
13717;EG;VY;ILS PISTE;N53143386;W004314039;EGOV;EG;W005;WGE;;;;;;1;10970;RW14;1380;N53151073;W004322977;1858;;0984;;300;05;30003;0
13740;EG;IKIR;ILS PISTE;N58572766;W002545191;EGPA;EG;W005;WGE;;;;;;1;11010;RW27;2730;N58573300;W002533459;0339;;0047;;350;34;10004;8
13741;EG;IORK;ILS PISTE;N58573025;W002530159;EGPA;EG;W005;WGE;;;;;;1;11010;RW09;0930;N58572418;W002542313;0819;;0042;;350;35;00004;8
13756;EG;ISG;ILS PISTE;N59524845;W001181242;EGPB;EG;W005;WGE;;;;;;1;10850;RW27;2650;N59525684;W001172117;0246;-;0850;;300;03;50002;6
13757;EG;SUB;ILS PISTE;N59525713;W001172200;EGPB;EG;W005;WGE;;;;;;0;10850;RW09;0850;;;1116;-;;;;0;;
13787;EG;IABD;ILS PISTE;N57124328;W002121887;EGPD;EG;W005;WGE;;;;;;1;10990;RW34;3430;N57115218;W002113260;0992;;1200;;300;05;00023;0
13788;EG;IAX;ILS PISTE;N57112524;W002112127;EGPD;EG;W005;WGE;;;;;;1;10990;RW16;1630;N57122543;W002115707;1577;;1180;;300;05;10022;3
13827;EG;IDX;ILS PISTE;N57320840;W004034460;EGPE;EG;W006;WGE;;;;;;1;10850;RW23;2350;N57324294;W004021753;0743;;0647;;300;05;00003;1
13828;EG;ILN;ILS PISTE;N57330340;W004014502;EGPE;EG;W006;WGE;;;;;;1;10850;RW05;0550;N57321823;W004031172;1611;;0636;;300;05;00003;1
13890;EG;IOO;ILS PISTE;N55513829;W004271571;EGPF;EG;W006;WGE;;;;;;3;11010;RW23;2320;N55523809;W004253645;1395;;0951;;300;05;00006;7
13891;EG;IUU;ILS PISTE;N55525140;W004245913;EGPF;EG;W006;WGE;;;;;;3;11010;RW05;0520;N55515968;W004264848;0395;;1103;;300;05;20007;7
13928;EG;ITH;ILS PISTE;N55562979;W003234985;EGPH;EG;W005;WGE;;;;;;3;10890;RW24;2440;N55571687;W003214925;1700;;1050;;300;05;20013;5
13929;EG;IVG;ILS PISTE;N55572522;W003210635;EGPH;EG;W005;WGE;;;;;;3;10890;RW06;0640;N55565240;W003225922;0800;;1280;;300;05;50013;5
13963;EG;IKK;ILS PISTE;N55310173;W004370131;EGPK;EG;W006;WGE;;;;;;1;11030;RW31;3070;N55301802;W004344060;0525;;1160;;350;15;60006;6
13964;EG;IPP;ILS PISTE;N55300023;W004340341;EGPK;EG;W006;WGE;;;;;;1;11030;RW13;1270;N55305215;W004362169;1650;;1080;;300;15;30006;6
13994;EG;IDDE;ILS PISTE;N56270842;W003004263;EGPN;EG;W006;WGE;;;;;;1;10810;RW10;0950;N56271204;W003015949;0534;;0074;;300;04;10001;7
14006;EG;SOY;ILS PISTE;N58133244;W006195871;EGPO;EG;W006;WGE;;;;;;0;11090;RW36;0010;;;0085;;;;;8;;
14007;EG;STW;ILS PISTE;N58121317;W006194368;EGPO;EG;W006;WGE;;;;;;0;11090;RW18;1810;;;0765;;;;;8;;
14016;EG;IKS;ILS PISTE;N57385110;W003343817;EGQK;EG;W006;WGE;;;;;;1;10970;RW26;2580;N57390342;W003324676;0291;-;1116;;300;05;10002;2
14019;EG;LU;ILS PISTE;N56222153;W002531170;EGQL;EG;W005;WGE;;;;;;1;10870;RW27;2670;N56222970;W002504109;0999;;0055;;250;04;50002;8
14023;EG;LM;ILS PISTE;N57414236;W003213074;EGQS;EG;W005;WGE;;;;;;1;11110;RW23;2290;N57424973;W003194068;0903;;1007;;300;05;90002;4
14031;EG;ICMG;ILS PISTE;N52115600;E000094742;EGSC;EG;W003;WGE;;;;;;1;11130;RW23;2320;N52122625;E000105459;0341;;1152;;300;04;00006;0
14038;EG;INH;ILS PISTE;N52403285;E001155598;EGSH;EG;W002;WGE;;;;;;1;11090;RW27;2710;N52403792;E001173118;0778;;0984;;300;05;00011;7
14084;EG;ISED;ILS PISTE;N51534941;E000151042;EGSS;EG;W003;WGE;;;;;;3;11050;RW05;0460;N51524028;E000131791;0945;;1529;;300;05;60034;1
14085;EG;ISX;ILS PISTE;N51522191;E000125915;EGSS;EG;W003;WGE;;;;;;3;11050;RW23;2260;N51533797;E000144399;1165;;1050;;300;05;10037;4
14088;EG;ICR;ILS PISTE;N52034601;W000373378;EGTC;EG;W003;WGE;;;;;;1;10890;RW22;2150;N52043213;W000363993;1839;;0980;;300;05;40035;7
14103;EG;IET;ILS PISTE;N50441291;W003234926;EGTE;EG;W004;WGE;;;;;;1;10990;RW08;0800;N50435335;W003252237;0579;;1017;;300;05;00009;8
14104;EG;IXR;ILS PISTE;N50435431;W003254812;EGTE;EG;W004;WGE;;;;;;1;10990;RW26;2600;N50441303;W003241774;0469;;1132;;350;05;80010;2
14116;EG;IBRF;ILS PISTE;N51311015;W002341652;EGTG;EG;W003;WGE;;;;;;1;11055;RW09;0930;N51311372;W002360864;0277;;1043;;300;05;00022;6
14117;EG;IFB;ILS PISTE;N51310931;W002363743;EGTG;EG;W003;WGE;;;;;;1;11055;RW27;2730;N51310618;W002345184;0574;;2405;;300;04;90022;6
14129;EG;BO;ILS PISTE;N51360792;W001055530;EGUB;EG;W003;WGE;;;;;;1;10850;RW19;1910;N51371316;W001053369;1839;;0980;;300;24;60020;3
14144;EG;ILAK;ILS PISTE;N52250543;E000345542;EGUL;EG;W002;WGE;;;;;;1;10990;RW06;0580;N52241105;E000325643;1181;;0560;;250;54;60003;1
14145;EG;ILKH;ILS PISTE;N52240288;E000320542;EGUL;EG;W002;WGE;;;;;;1;10990;RW24;2380;N52245551;E000342164;2216;;1108;;250;54;80002;8
14146;EG;WT;ILS PISTE;N52073023;E000565613;EGUW;EG;W003;WGE;;;;;;1;11110;RW23;2340;N52075998;E000575082;2403;-;1152;;300;05;60028;4
14163;EG;BZA;ILS PISTE;N51451814;W001331948;EGVN;EG;W003;WGE;;;;;;1;11190;RW08;0770;N51445311;W001360010;0984;;1033;;320;06;10028;4
14164;EG;BZB;ILS PISTE;N51443942;W001365020;EGVN;EG;W003;WGE;;;;;;1;11190;RW26;2570;N51450746;W001335521;0984;;0974;;300;05;10024;8
14170;EG;IODH;ILS PISTE;N51140056;W000571058;EGVO;EG;W003;WGE;;;;;;1;10895;RW28;2730;N51140697;W000560175;0687;-;0097;;310;04;90041;0
14182;EG;INHT;ILS PISTE;N51325901;W000255752;EGWU;EG;W003;WGE;;;;;;1;10855;RW25;2530;N51331260;W000243760;0426;;0984;;350;03;80012;4
14185;EG;CY;ILS PISTE;N53051701;W000113154;EGXC;EG;W003;WGE;;;;;;1;11070;RW25;2550;N53055048;W000090581;1495;;0282;;250;04;30002;5
14188;EG;LI;ILS PISTE;N54165128;W001313530;EGXE;EG;W003;WGE;;;;;;1;11030;RW16;1590;N54175612;W001323317;0899;;1030;;300;85;00011;2
14193;EG;CF;ILS PISTE;N53494515;W001121599;EGXG;EG;W004;WGE;;;;;;1;10930;RW24;2360;N53501232;W001111178;0393;;0843;;300;05;20002;9
14200;EG;CM;ILS PISTE;N52432641;W000395678;EGXJ;EG;W003;WGE;;;;;;1;11030;RW22;2240;N52443742;W000382261;1325;;0991;;300;15;80046;1
14206;EG;WA;ILS PISTE;N53092659;W000315391;EGXW;EG;W003;WGE;;;;;;1;11050;RW21;2070;N53103403;W000310971;0903;-;0769;;300;03;50022;7
14211;EG;CS;ILS PISTE;N52445919;E001205659;EGYC;EG;W002;WGE;;;;;;1;11150;RW22;2210;N52454042;E001220346;1116;-;0561;;300;02;80006;6
14221;EG;CW;ILS PISTE;N53014057;W000305768;EGYD;EG;W003;WGE;;;;;;1;10970;RW27;2660;N53015429;W000285395;1745;;0051;;300;03;50021;8
14224;EG;MR;ILS PISTE;N52381620;E000313169;EGYM;EG;W002;WGE;;;;;;1;11010;RW24;2380;N52391739;E000334475;2155;;0593;;300;66;30005;7
14373;EH;ABA;ILS PISTE;N52192461;E004464934;EHAM;EH;W001;WGE;;;;;;2;11195;RW36R;0040;N52173741;E004463308;0793;;1107;;300;55;0-001;1
14374;EH;BVB;ILS PISTE;N52185967;E004443971;EHAM;EH;W002;WGE;;;;;;3;11155;RW27;2690;N52190944;E004473123;0441;;0040;;300;05;0-001;2
14375;EH;KAG;ILS PISTE;N52182571;E004470310;EHAM;EH;W001;WGE;;;;;;3;11055;RW06;0590;N52172303;E004443180;1735;;1063;;300;55;5-001;2
14376;EH;SA;ILS PISTE;N52200233;E004442497;EHAM;EH;W001;WGE;;;;;;3;10875;RW36C;0040;N52183171;E004441030;0941;;1134;;300;05;0-001;2
14377;EH;SCH;ILS PISTE;N52175550;E004465219;EHAM;EH;W001;WGE;;;;;;1;10915;RW22;2230;N52184673;E004475708;0787;;1148;;300;54;8-001;4
14378;EH;SP;ILS PISTE;N52180050;E004441378;EHAM;EH;W001;WGE;;;;;;3;10950;RW18C;1840;N52194271;E004441682;0602;;1138;;300;55;3-001;2
14379;EH;VPB;ILS PISTE;N52193322;E004423093;EHAM;EH;W001;WGE;;;;;;3;11010;RW18R;1840;N52212639;E004424758;0983;;1117;;300;55;4-001;3
14410;EH;BKN;ILS PISTE;N50535674;E005452618;EHBK;EH;W000;WGE;;;;;;1;11155;RW22;2130;N50550892;E005463199;1193;;0869;;300;05;70036;5
14411;EH;BKZ;ILS PISTE;N50551941;E005464991;EHBK;EH;W000;WGE;;;;;;1;11155;RW04;0330;N50541742;E005453983;0561;;0940;;300;05;00036;6
14446;EH;EHO;ILS PISTE;N51261509;E005213739;EHEH;EH;W000;WGE;;;;;;1;10975;RW22;2150;N51272230;E005230156;0698;;0950;;300;55;70007;4
14447;EH;EHZ;ILS PISTE;N51274501;E005231819;EHEH;EH;W000;WGE;;;;;;1;10975;RW04;0350;N51263418;E005220636;0593;;1191;;300;55;50007;3
14468;EH;GG;ILS PISTE;N53064677;E006335377;EHGG;EH;W001;WGE;;;;;;1;10990;RW23;2330;N53072038;E006351538;1119;;1083;;300;45;60001;2
14477;EH;DK;ILS PISTE;N52550514;E004462868;EHKD;EH;W002;WGE;;;;;;1;10970;RW22;2160;N52552876;E004464721;0277;;0896;;300;05;00000;3
14519;EH;RD;ILS PISTE;N51570244;E004252898;EHRD;EH;W001;WGE;;;;;;1;10830;RW24;2390;N51574046;E004265257;0994;;1020;;300;55;0-001;5
14534;EH;MV;ILS PISTE;N52102667;E004260384;EHVB;EH;W002;WGE;;;;;;1;11090;RW05;0550;N52094304;E004242310;0726;;1191;;300;55;00000;0
14535;EH;VV;ILS PISTE;N52092915;E004240454;EHVB;EH;W002;WGE;;;;;;1;11090;RW23;2350;N52101928;E004253822;0768;;0984;;300;55;00000;0
14559;EI;ICN;ILS PISTE;N51510483;W008294945;EICK;EI;W006;WGE;;;;;;1;10990;RW35;3470;N51500574;W008292133;0416;;1184;;300;85;40046;0
14560;EI;ICS;ILS PISTE;N51495047;W008290547;EICK;EI;W006;WGE;;;;;;2;10990;RW17;1670;N51505004;W008294793;0614;;1089;;300;85;70047;7
14578;EI;IFN;ILS PISTE;N55021587;W008204263;EIDL;EI;W007;WGE;;;;;;0;11030;RW21;2070;;;0712;;;;;0;;
14668;EI;IAC;ILS PISTE;N53250575;W006145426;EIDW;EI;W007;WGE;;;;;;1;11150;RW16;1620;N53260268;W006154321;0755;;1021;;300;25;40022;2
14669;EI;IDE;ILS PISTE;N53251209;W006144674;EIDW;EI;W007;WGE;;;;;;2;10890;RW10;1010;N53251550;W006170549;1033;;1368;;300;25;40024;2
14670;EI;IDW;ILS PISTE;N53252159;W006173960;EIDW;EI;W007;WGE;;;;;;3;10890;RW28;2810;N53250962;W006151842;0932;;0958;;300;25;30020;2
14686;EI;ICK;ILS PISTE;N53542854;W008501902;EIKN;EI;W007;WGE;;;;;;1;11070;RW27;2660;N53543892;W008482002;0631;;1070;;300;25;00066;5
14705;EI;IKR;ILS PISTE;N52103770;W009323008;EIKY;EI;W007;WGE;;;;;;1;10870;RW26;2580;N52110216;W009305424;0962;;0984;;300;15;60011;3
14715;EI;ISE;ILS PISTE;N52424527;W008540821;EINN;EI;W007;WGE;;;;;;1;10950;RW06;0590;N52414722;W008562309;1072;;1775;;300;05;50004;6
14716;EI;ISW;ILS PISTE;N52413026;W008564764;EINN;EI;W007;WGE;;;;;;1;10950;RW24;2390;N52423213;W008544767;0814;;1490;;300;05;90001;5
14724;EI;IWD;ILS PISTE;N52104456;W007053141;EIWF;EI;W005;WGE;;;;;;1;11090;RW21;2060;N52112322;W007051407;0629;;1140;;320;84;50011;9
14733;EK;AAR;ILS PISTE;N56180163;E010385101;EKAH;EK;W000;WGE;;;;;;1;11190;RW10R;1000;N56181357;E010360390;1509;;0787;;275;03;40008;2
14734;EK;TR;ILS PISTE;N56182236;E010352562;EKAH;EK;W000;WGE;;;;;;3;11110;RW28L;2800;N56180076;E010381081;1394;;0984;;275;03;60007;4
14748;EK;BIL;ILS PISTE;N55442892;E009110905;EKBI;EK;E000;WGE;;;;;;3;11170;RW09;0870;N55442874;E009082083;1345;;0984;;300;05;00021;5
14749;EK;LEL;ILS PISTE;N55442251;E009074203;EKBI;EK;E000;WGE;;;;;;3;11070;RW27;2670;N55442262;E009102731;0844;;1066;;300;04;90024;4
14838;EK;CH;ILS PISTE;N55370509;E012383682;EKCH;EK;E001;WGE;;;;;;2;11050;RW04L;0400;N55353571;E012362997;2707;;0814;;300;24;90001;3
14839;EK;KA;ILS PISTE;N55363487;E012404151;EKCH;EK;E001;WGE;;;;;;1;10990;RW12;1220;N55371782;E012382981;2723;;0561;;300;24;90001;3
14840;EK;KLK;ILS PISTE;N55352337;E012355951;EKCH;EK;E001;WGE;;;;;;1;11090;RW22R;2200;N55363485;E012380143;1154;;0804;;300;24;70001;4
14841;EK;NE;ILS PISTE;N55374066;E012401750;EKCH;EK;E001;WGE;;;;;;1;10930;RW04R;0400;N55361640;E012381632;1214;;0865;;300;25;70001;2
14842;EK;OXS;ILS PISTE;N55360330;E012374681;EKCH;EK;E001;WGE;;;;;;3;10950;RW22L;2200;N55372046;E012395761;1067;;0892;;300;25;30000;8
14843;EK;OY;ILS PISTE;N55374028;E012374473;EKCH;EK;E001;WGE;;;;;;1;10890;RW30;3020;N55365089;E012394261;2461;;0984;;300;24;90000;9
14851;EK;ES;ILS PISTE;N55312349;E008313822;EKEB;EK;W000;WGE;;;;;;1;11030;RW26;2600;N55314295;E008340554;1345;;1115;;300;35;00009;7
14852;EK;OO;ILS PISTE;N55314218;E008343600;EKEB;EK;W000;WGE;;;;;;1;10910;RW08;0800;N55312371;E008321781;0574;;0984;;300;35;00007;8
14859;EK;KAP;ILS PISTE;N56175095;E009074529;EKKA;EK;W000;WGE;;;;;;1;10830;RW09R;0890;N56174499;E009045208;0902;;0984;;275;13;80017;0
14860;EK;KR;ILS PISTE;N56174960;E009041619;EKKA;EK;W000;WGE;;;;;;2;10815;RW27L;2690;N56174682;E009071516;1241;;0984;;275;13;60017;0
14865;EK;OD;ILS PISTE;N55281067;E010183489;EKOD;EK;E000;WGE;;;;;;1;10835;RW24;2400;N55284572;E010200695;1345;;1050;;300;05;70004;6
14889;EK;KV;ILS PISTE;N55345516;E012083921;EKRK;EK;E001;WGE;;;;;;1;11150;RW11;1150;N55351591;E012070924;0886;;1017;;300;05;20014;4
14890;EK;SN;ILS PISTE;N55343239;E012071543;EKRK;EK;E001;WGE;;;;;;1;10870;RW21;2100;N55351315;E012080664;1166;;1050;;300;05;00014;5
14895;EK;IAR;ILS PISTE;N55032947;E014464693;EKRN;EK;E002;WGE;;;;;;1;10935;RW11;1120;N55035299;E014445656;1230;;1181;;300;05;50004;6
14896;EK;IRE;ILS PISTE;N55040618;E014442131;EKRN;EK;E002;WGE;;;;;;1;11030;RW29;2920;N55034232;E014461279;1230;;1115;;300;05;20005;1
14900;EK;CIM;ILS PISTE;N54581172;E009470039;EKSB;EK;E000;WGE;;;;;;1;11115;RW32;3190;N54572918;E009475497;0465;;0819;;300;05;20002;1
14906;EK;SDL;ILS PISTE;N57301110;E010130057;EKSN;EK;E000;WGE;;;;;;1;11015;RW27;2660;N57300948;E010140502;0844;;0938;;300;25;00009;2
14914;EK;SRY;ILS PISTE;N55133231;E009141442;EKSP;EK;W000;WGE;;;;;;1;10935;RW29R;2850;N55130938;E009171149;1695;;0238;;275;03;80014;1
14916;EK;TS;ILS PISTE;N57041441;E008410938;EKTS;EK;W000;WGE;;;;;;1;10810;RW28;2800;N57040112;E008424604;1230;;0984;;275;45;00002;3
14936;EK;MF;ILS PISTE;N62035397;W007170731;EKVG;EK;W009;WGE;;;;;;0;11030;RW31;3060;;;0577;-;;;;9;;
14937;EK;SF;ILS PISTE;N62040667;W007164954;EKVG;EK;W009;WGE;;;;;;0;10910;RW13;1140;;;3444;-;;;;9;;
14944;EK;SVJ;ILS PISTE;N55592578;E008201788;EKVJ;EK;W000;WGE;;;;;;0;11010;RW27;2730;;;0820;;;;;4;;
14955;EK;AE;ILS PISTE;N57054902;E009530140;EKYT;EK;W000;WGE;;;;;;1;10990;RW08L;0830;N57054219;E009501342;1394;;0951;;275;03;70001;8
14956;EK;YT;ILS PISTE;N57053597;E009493862;EKYT;EK;W000;WGE;;;;;;2;10990;RW26R;2630;N57055045;E009522182;0919;;0755;;275;03;50001;8
14980;EL;ILE;ILS PISTE;N49381900;E006143800;ELLX;EL;W001;WGE;;;;;;1;10990;RW06;0610;N49370400;E006112800;2282;;0421;;300;05;20117;5
14981;EL;ILW;ILS PISTE;N49365900;E006110400;ELLX;EL;W001;WGE;;;;;;3;11070;RW24;2410;N49375800;E006135900;0861;;0984;;300;05;20121;4
15015;EN;VGR;ILS PISTE;N62332058;E006051994;ENAL;EN;W002;WGE;;;;;;1;11195;RW25;2470;N62334789;E006071521;0180;;1195;;300;05;30005;9
15051;EN;AN;ILS PISTE;N69170097;E016093051;ENAN;EN;E004;WGE;;;;;;0;10910;RW15;1460;;;1834;;;;;0;;
15066;EN;AT;ILS PISTE;N69581885;E023233014;ENAT;EN;E007;WGE;;;;;;1;10890;RW11;1140;N69585196;E023210875;0686;;1181;;370;05;20000;6
15078;EN;BL;ILS PISTE;N61232605;E005453599;ENBL;EN;W003;WGE;;;;;;0;11070;RW08;0760;;;1793;-;;;;0;;
15079;EN;FD;ILS PISTE;N61231786;E005443771;ENBL;EN;W003;WGE;;;;;;0;10935;RW26;2510;;;1771;;;;;0;;
15092;EN;BY;ILS PISTE;N65275380;E012132952;ENBN;EN;E001;WGE;;;;;;0;11115;RW04;0380;;;0782;;;;;0;;
15123;EN;BD;ILS PISTE;N67162217;E014241436;ENBO;EN;E003;WGE;;;;;;1;10910;RW25;2650;N67162092;E014232890;0800;-;0837;;350;04;90004;3
15124;EN;BO;ILS PISTE;N67162077;E014241460;ENBO;EN;E003;WGE;;;;;;1;11030;RW07;0750;N67155879;E014202874;0962;;1214;;300;05;00001;7
15157;EN;BG;ILS PISTE;N60182727;E005124812;ENBR;EN;W002;WGE;;;;;;1;11050;RW35;3530;N60170776;E005130982;1238;;1083;;300;05;60014;4
15158;EN;BR;ILS PISTE;N60164404;E005132280;ENBR;EN;W002;WGE;;;;;;1;10990;RW17;1730;N60180353;E005125073;1350;;1230;;310;04;90015;0
15164;EN;BT;ILS PISTE;N70354665;E029405213;ENBS;EN;E011;WGE;;;;;;0;11110;RW21;2130;;;0377;;;;;0;;
15169;EN;BV;ILS PISTE;N70521045;E029004431;ENBV;EN;E011;WGE;;;;;;0;11090;RW24;2440;;;1130;;;;;0;;
15192;EN;CN;ILS PISTE;N58124463;E008054642;ENCN;EN;W001;WGE;;;;;;1;11030;RW04;0360;N58115519;E008044859;0646;;0984;;340;05;00007;9
15193;EN;KJ;ILS PISTE;N58114619;E008042889;ENCN;EN;W001;WGE;;;;;;1;11090;RW22;2160;N58123212;E008053579;0458;;0738;;400;05;00008;9
15225;EN;BF;ILS PISTE;N69032644;E018310002;ENDU;EN;E005;WGE;;;;;;1;10870;RW28;2820;N69030961;E018341614;1181;-;0492;;380;05;00020;9
15226;EN;DU;ILS PISTE;N69031495;E018323611;ENDU;EN;E005;WGE;;;;;;0;11030;RW10;1070;;;4800;;;;;0;;
15241;EN;EV;ILS PISTE;N68283426;E016404740;ENEV;EN;E004;WGE;;;;;;1;10890;RW17;1740;N68300289;E016402848;0789;;0492;;380;04;90012;1
15260;EN;LL;ILS PISTE;N61012140;E009164600;ENFG;EN;W001;WGE;;;;;;0;11050;RW33;3300;;;1404;;;;;0;;
